Rating,Timestamp,Enrolled,Progress,Questions Asked,Questions Answered
4.5,2020-05-01 12:30:37,2020-04-04 22:34:09,10.0,0.0,0.0
4.5,2020-05-01 08:41:06,2020-04-17 18:03:54,10.0,0.0,0.0
5.0,2020-04-30 23:57:07,2020-04-21 18:31:26,85.0,0.0,0.0
5.0,2020-04-30 23:26:06,2020-03-01 12:41:33,100.0,0.0,0.0
5.0,2020-04-30 23:12:09,2020-04-19 20:16:22,15.0,0.0,0.0
4.5,2020-04-30 21:24:26,2020-04-29 21:48:15,25.0,0.0,0.0
1.0,2020-04-30 15:13:55,2020-04-12 14:29:25,100.0,1.0,2.0
5.0,2020-04-30 13:21:53,2020-04-05 12:46:44,1.0,0.0,0.0
4.0,2020-04-30 00:00:13,2020-04-29 21:28:43,5.0,0.0,0.0
5.0,2020-04-29 22:47:00,2020-04-29 19:50:47,25.0,0.0,0.0
5.0,2020-04-29 13:38:58,2020-03-31 11:14:54,53.0,0.0,0.0
4.0,2020-04-29 13:23:05,2020-04-16 17:21:13,20.0,0.0,0.0
5.0,2020-04-29 12:40:29,2020-04-29 06:47:47,65.0,0.0,0.0
5.0,2020-04-29 10:06:54,2020-04-29 09:43:33,0.0,0.0,0.0
5.0,2020-04-29 09:42:36,2019-12-13 17:30:55,3.0,0.0,0.0
4.5,2020-04-29 09:10:44,2020-04-05 14:14:43,5.0,0.0,0.0
5.0,2020-04-29 08:37:48,2019-08-31 16:10:35,40.0,0.0,0.0
4.0,2020-04-29 01:37:52,2020-04-05 12:56:20,5.0,0.0,0.0
5.0,2020-04-28 21:56:11,2020-04-28 21:07:11,55.0,0.0,0.0
5.0,2020-04-28 19:33:26,2020-04-16 18:49:23,15.0,0.0,0.0
5.0,2020-04-28 17:41:04,2020-01-06 17:15:17,58.0,0.0,0.0
4.5,2020-04-28 16:55:36,2019-11-04 12:28:32,1.0,0.0,0.0
5.0,2020-04-28 14:30:29,2020-04-05 10:48:10,90.0,0.0,0.0
5.0,2020-04-28 13:23:17,2020-04-25 10:13:21,10.0,0.0,0.0
5.0,2020-04-28 10:08:29,2020-01-09 16:57:48,10.0,0.0,0.0
4.5,2020-04-28 06:54:07,2020-04-12 13:30:25,1.0,0.0,0.0
3.5,2020-04-28 06:25:17,2020-04-13 17:50:15,1.0,0.0,0.0
4.5,2020-04-28 00:39:07,2020-04-05 19:23:15,4.0,0.0,0.0
5.0,2020-04-27 21:31:09,2020-04-12 10:02:19,20.0,0.0,0.0
5.0,2020-04-27 18:55:44,2020-03-27 05:37:52,45.0,1.0,0.0
4.0,2020-04-27 14:07:54,2020-04-06 13:29:33,58.0,2.0,0.0
5.0,2020-04-27 13:32:52,2020-03-26 15:03:10,25.0,0.0,0.0
5.0,2020-04-27 11:34:07,2020-04-27 11:10:28,20.0,0.0,0.0
5.0,2020-04-27 11:12:48,2019-06-15 10:59:04,35.0,0.0,0.0
5.0,2020-04-27 10:18:57,2020-04-24 15:15:40,65.0,2.0,8.0
5.0,2020-04-27 09:29:26,2020-04-23 20:06:27,85.0,11.0,14.0
5.0,2020-04-27 05:37:55,2020-04-04 18:04:29,30.0,0.0,0.0
5.0,2020-04-27 03:10:42,2020-02-10 12:13:31,50.0,0.0,0.0
4.5,2020-04-26 22:59:15,2020-04-02 15:36:01,7.0,0.0,0.0
5.0,2020-04-26 20:31:32,2020-04-22 18:19:31,1.0,0.0,0.0
5.0,2020-04-26 20:10:08,2019-07-12 08:40:44,1.0,0.0,0.0
5.0,2020-04-26 19:53:29,2020-04-02 16:30:02,5.0,0.0,0.0
5.0,2020-04-26 15:31:20,2019-07-30 12:38:14,1.0,0.0,0.0
3.5,2020-04-26 10:08:07,2020-04-26 09:54:03,1.0,0.0,0.0
5.0,2020-04-26 08:29:23,2019-07-10 17:12:20,100.0,0.0,0.0
5.0,2020-04-25 22:04:54,2020-04-25 21:46:06,15.0,0.0,0.0
5.0,2020-04-25 21:08:59,2020-04-02 07:27:10,5.0,0.0,0.0
5.0,2020-04-25 14:14:07,2020-02-01 15:53:19,100.0,0.0,0.0
4.5,2020-04-25 11:46:13,2020-04-05 10:49:37,90.0,0.0,0.0
5.0,2020-04-25 11:21:32,2019-06-22 18:47:23,100.0,0.0,0.0
5.0,2020-04-25 10:44:29,2020-03-25 07:55:44,6.0,0.0,0.0
5.0,2020-04-24 23:13:28,2020-03-24 13:17:55,25.0,0.0,0.0
4.0,2020-04-24 23:08:49,2020-01-08 18:33:23,25.0,0.0,0.0
5.0,2020-04-24 21:14:17,2019-08-29 22:03:26,100.0,0.0,0.0
5.0,2020-04-24 20:12:10,2020-04-23 16:18:50,10.0,0.0,0.0
4.0,2020-04-24 20:00:36,2019-11-29 18:44:08,80.0,0.0,0.0
5.0,2020-04-24 19:29:07,2019-12-12 20:38:21,8.0,0.0,0.0
5.0,2020-04-24 19:04:57,2019-12-19 15:53:05,30.0,0.0,0.0
5.0,2020-04-24 18:57:11,2020-04-05 10:58:44,10.0,0.0,0.0
5.0,2020-04-24 15:08:58,2019-11-20 21:26:48,10.0,0.0,0.0
5.0,2020-04-24 14:33:57,2020-03-26 13:29:38,5.0,0.0,0.0
5.0,2020-04-24 13:23:26,2020-02-03 08:27:04,100.0,0.0,0.0
4.5,2020-04-24 13:03:16,2020-04-18 14:25:05,1.0,0.0,0.0
5.0,2020-04-24 12:09:20,2019-12-22 10:58:08,33.0,0.0,0.0
5.0,2020-04-24 11:56:53,2020-04-23 08:57:45,26.0,0.0,0.0
5.0,2020-04-24 11:26:35,2020-04-24 10:47:34,20.0,0.0,0.0
5.0,2020-04-24 10:58:01,2020-01-16 09:14:54,70.0,0.0,0.0
5.0,2020-04-24 09:48:08,2020-04-24 07:23:59,50.0,0.0,0.0
5.0,2020-04-24 09:44:03,2020-04-04 08:08:18,21.0,0.0,0.0
4.5,2020-04-24 08:03:43,2019-06-13 23:50:58,1.0,0.0,0.0
5.0,2020-04-24 00:34:46,2020-04-05 11:34:39,1.0,0.0,0.0
5.0,2020-04-23 18:37:59,2020-04-23 18:01:44,5.0,0.0,0.0
4.0,2020-04-23 16:54:52,2019-12-25 18:07:09,20.0,0.0,0.0
5.0,2020-04-23 16:12:28,2020-03-09 07:43:30,5.0,0.0,0.0
1.0,2020-04-23 15:32:41,2020-03-20 12:41:52,41.0,0.0,0.0
5.0,2020-04-23 15:03:59,2020-04-20 09:45:18,20.0,0.0,0.0
4.5,2020-04-23 13:13:09,2020-04-23 12:38:47,70.0,2.0,1.0
5.0,2020-04-23 12:56:53,2020-04-22 14:33:53,10.0,0.0,0.0
5.0,2020-04-23 12:44:47,2020-04-07 14:25:30,5.0,0.0,0.0
4.5,2020-04-23 10:01:44,2020-04-21 08:47:01,1.0,0.0,0.0
5.0,2020-04-23 06:48:49,2020-04-23 06:27:55,26.0,0.0,0.0
5.0,2020-04-23 00:38:40,2020-04-23 00:06:15,5.0,0.0,0.0
5.0,2020-04-22 20:58:48,2020-04-11 16:40:44,5.0,0.0,0.0
5.0,2020-04-22 20:07:18,2020-04-22 19:48:52,10.0,0.0,0.0
4.5,2020-04-22 16:21:45,2019-06-12 20:24:50,1.0,0.0,0.0
4.5,2020-04-22 14:46:03,2019-06-30 21:07:29,7.0,0.0,0.0
4.0,2020-04-22 14:18:58,2019-12-12 16:28:28,0.0,0.0,0.0
4.0,2020-04-22 13:09:36,2020-04-15 11:04:17,1.0,0.0,0.0
5.0,2020-04-22 10:02:57,2019-05-24 15:51:22,4.0,0.0,0.0
4.5,2020-04-22 08:21:48,2020-04-22 06:17:33,29.0,0.0,0.0
5.0,2020-04-21 21:33:59,2020-04-12 19:54:40,1.0,0.0,0.0
5.0,2020-04-21 17:58:10,2020-03-19 20:32:22,40.0,0.0,0.0
4.5,2020-04-21 14:45:37,2020-04-21 14:27:29,20.0,0.0,0.0
5.0,2020-04-21 13:35:35,2020-04-06 13:50:17,20.0,0.0,0.0
5.0,2020-04-21 12:39:05,2019-11-30 20:16:05,20.0,0.0,0.0
5.0,2020-04-21 11:57:35,2019-12-23 13:26:09,10.0,0.0,0.0
5.0,2020-04-21 11:50:09,2020-01-09 00:47:32,43.0,0.0,0.0
5.0,2020-04-21 11:47:17,2020-04-04 18:53:35,28.0,0.0,0.0
5.0,2020-04-21 11:42:41,2020-04-20 18:21:08,80.0,0.0,0.0
5.0,2020-04-21 10:52:25,2020-04-21 10:30:26,65.0,1.0,1.0
5.0,2020-04-21 09:18:36,2020-04-17 12:58:16,35.0,0.0,0.0
4.0,2020-04-21 07:58:33,2020-03-08 19:51:08,100.0,14.0,17.0
5.0,2020-04-21 01:18:13,2020-04-16 18:41:14,55.0,0.0,0.0
4.5,2020-04-20 20:31:47,2020-04-08 13:19:01,5.0,0.0,0.0
4.5,2020-04-20 19:54:26,2019-11-04 12:15:05,1.0,0.0,0.0
2.0,2020-04-20 18:24:23,2019-11-29 20:42:30,24.0,0.0,0.0
5.0,2020-04-20 18:12:38,2020-03-26 15:47:15,5.0,0.0,0.0
5.0,2020-04-20 17:46:20,2020-04-20 10:46:11,25.0,0.0,0.0
3.5,2020-04-20 17:27:12,2019-12-19 21:16:08,15.0,0.0,0.0
5.0,2020-04-20 16:27:27,2020-04-20 15:36:30,19.0,0.0,0.0
5.0,2020-04-20 12:55:36,2020-03-28 23:36:28,30.0,0.0,0.0
5.0,2020-04-20 09:09:59,2020-04-19 16:56:12,20.0,0.0,0.0
5.0,2020-04-19 22:35:41,2019-11-07 08:23:29,35.0,0.0,0.0
5.0,2020-04-19 22:11:10,2020-04-07 23:15:11,65.0,0.0,0.0
5.0,2020-04-19 22:06:21,2020-04-19 21:41:28,10.0,0.0,0.0
5.0,2020-04-19 20:20:35,2020-03-27 13:01:21,15.0,0.0,0.0
5.0,2020-04-19 19:39:45,2020-04-19 16:44:59,100.0,0.0,0.0
4.5,2020-04-19 18:47:23,2020-04-19 16:56:51,100.0,0.0,0.0
5.0,2020-04-19 17:29:02,2019-05-15 14:57:42,45.0,0.0,0.0
5.0,2020-04-19 17:04:51,2020-02-08 18:54:35,20.0,0.0,1.0
5.0,2020-04-19 16:02:09,2020-04-19 15:46:38,19.0,0.0,0.0
5.0,2020-04-19 14:45:59,2019-07-30 19:02:40,30.0,0.0,0.0
3.0,2020-04-19 13:49:38,2020-03-30 21:13:58,10.0,0.0,0.0
3.0,2020-04-19 13:01:11,2020-04-19 12:13:17,15.0,0.0,0.0
5.0,2020-04-19 00:44:28,2019-12-10 05:23:46,5.0,0.0,0.0
5.0,2020-04-18 22:56:50,2020-04-17 21:35:40,5.0,0.0,0.0
2.0,2020-04-18 19:33:47,2020-04-06 18:11:16,10.0,0.0,0.0
5.0,2020-04-18 17:01:15,2020-04-16 09:19:57,25.0,0.0,0.0
3.5,2020-04-18 14:58:51,2020-04-18 13:46:02,0.0,0.0,0.0
5.0,2020-04-18 14:44:23,2020-03-26 07:40:41,38.0,0.0,0.0
4.0,2020-04-18 13:42:45,2020-04-16 18:29:16,1.0,0.0,0.0
5.0,2020-04-18 11:17:32,2020-04-12 09:40:52,40.0,0.0,0.0
5.0,2020-04-18 09:47:09,2020-04-12 13:26:59,100.0,0.0,0.0
5.0,2020-04-18 08:54:56,2020-04-16 15:14:15,20.0,0.0,0.0
5.0,2020-04-17 22:17:06,2020-02-01 15:07:49,100.0,0.0,0.0
5.0,2020-04-17 21:22:11,2020-04-12 23:57:22,77.0,0.0,0.0
5.0,2020-04-17 20:41:43,2020-04-05 12:06:40,5.0,0.0,0.0
5.0,2020-04-17 20:41:00,2020-04-13 03:44:30,25.0,0.0,0.0
5.0,2020-04-17 20:13:23,2020-04-17 19:52:23,35.0,0.0,0.0
5.0,2020-04-17 20:01:49,2020-02-24 18:17:02,45.0,0.0,0.0
4.0,2020-04-17 19:43:46,2020-03-08 14:10:57,23.0,0.0,0.0
5.0,2020-04-17 14:48:44,2020-03-21 20:10:09,89.0,0.0,0.0
5.0,2020-04-17 14:27:43,2020-03-27 16:19:09,15.0,0.0,0.0
5.0,2020-04-17 11:23:48,2020-03-27 11:04:26,1.0,0.0,0.0
4.0,2020-04-17 10:47:17,2020-03-20 11:45:58,55.0,1.0,1.0
5.0,2020-04-17 10:22:25,2020-04-15 06:35:24,1.0,0.0,0.0
5.0,2020-04-17 09:25:17,2020-03-17 18:12:40,25.0,0.0,0.0
5.0,2020-04-17 08:52:13,2020-04-17 08:34:02,100.0,0.0,0.0
5.0,2020-04-17 08:14:22,2020-04-16 19:34:34,10.0,0.0,0.0
5.0,2020-04-17 05:16:25,2020-04-16 19:31:51,25.0,0.0,0.0
5.0,2020-04-16 21:58:28,2020-03-10 09:33:27,1.0,0.0,0.0
5.0,2020-04-16 21:11:37,2020-04-16 20:54:28,55.0,1.0,1.0
1.0,2020-04-16 21:04:04,2019-12-18 00:22:23,89.0,3.0,0.0
4.5,2020-04-16 20:58:43,2020-03-29 10:02:59,25.0,0.0,0.0
5.0,2020-04-16 19:55:18,2020-01-28 08:47:35,25.0,0.0,0.0
5.0,2020-04-16 19:26:34,2020-04-16 14:37:09,6.0,0.0,0.0
5.0,2020-04-16 18:48:08,2020-03-19 20:14:56,100.0,0.0,0.0
5.0,2020-04-16 17:12:23,2020-04-05 06:07:20,1.0,0.0,0.0
5.0,2020-04-16 16:43:03,2019-07-31 13:32:32,1.0,0.0,0.0
4.5,2020-04-16 16:35:27,2020-04-02 17:23:38,100.0,0.0,0.0
5.0,2020-04-16 15:23:42,2020-04-15 22:54:32,10.0,0.0,0.0
5.0,2020-04-16 10:46:25,2020-03-16 08:43:45,30.0,0.0,0.0
5.0,2020-04-16 10:42:04,2020-04-16 10:17:28,100.0,1.0,0.0
4.5,2020-04-16 07:22:47,2020-04-13 16:34:40,5.0,0.0,0.0
4.0,2020-04-15 17:21:37,2020-04-15 16:30:56,20.0,0.0,0.0
4.0,2020-04-15 13:17:16,2020-04-10 19:30:32,6.0,0.0,0.0
5.0,2020-04-15 09:10:40,2020-03-17 11:39:58,100.0,1.0,1.0
5.0,2020-04-15 09:03:35,2019-11-27 20:08:27,89.0,1.0,0.0
5.0,2020-04-14 20:06:02,2020-04-13 19:22:53,71.0,0.0,0.0
5.0,2020-04-14 19:22:22,2019-05-20 15:55:37,15.0,0.0,0.0
5.0,2020-04-14 18:49:03,2020-04-04 16:38:16,45.0,0.0,0.0
5.0,2020-04-14 12:41:25,2020-04-02 06:41:03,50.0,0.0,0.0
3.5,2020-04-14 11:59:32,2020-03-31 13:05:22,20.0,1.0,1.0
5.0,2020-04-14 09:09:34,2020-04-04 10:29:00,6.0,0.0,0.0
5.0,2020-04-14 04:06:42,2020-04-01 21:29:50,6.0,0.0,0.0
5.0,2020-04-13 21:00:31,2020-04-12 15:14:46,35.0,0.0,0.0
4.5,2020-04-13 20:14:59,2020-04-13 17:12:17,35.0,0.0,0.0
5.0,2020-04-13 19:54:53,2020-02-20 16:46:13,10.0,0.0,0.0
5.0,2020-04-13 18:55:02,2020-04-03 11:22:42,50.0,0.0,0.0
5.0,2020-04-13 17:59:29,2020-03-27 13:11:39,40.0,0.0,0.0
3.5,2020-04-13 17:33:53,2020-04-13 16:55:25,15.0,0.0,0.0
5.0,2020-04-13 17:27:59,2020-02-06 11:58:26,1.0,0.0,0.0
4.0,2020-04-13 14:18:04,2020-04-07 22:43:48,5.0,0.0,0.0
4.0,2020-04-13 13:18:20,2020-04-12 17:48:11,5.0,0.0,0.0
4.5,2020-04-13 12:55:34,2020-04-13 12:22:30,20.0,0.0,0.0
4.5,2020-04-13 12:35:50,2020-04-12 18:45:40,89.0,0.0,1.0
5.0,2020-04-13 11:57:22,2020-04-13 11:43:58,1.0,0.0,0.0
5.0,2020-04-13 09:41:15,2020-04-06 15:14:44,10.0,0.0,0.0
5.0,2020-04-13 06:38:40,2020-04-05 09:54:58,25.0,0.0,0.0
5.0,2020-04-13 02:51:19,2020-04-13 02:22:01,100.0,0.0,0.0
5.0,2020-04-12 21:34:28,2019-11-27 21:54:54,32.0,0.0,2.0
5.0,2020-04-12 17:16:51,2020-04-04 20:14:21,10.0,0.0,0.0
5.0,2020-04-12 16:44:35,2020-02-24 18:20:31,70.0,0.0,0.0
5.0,2020-04-12 16:04:27,2020-04-11 12:23:32,20.0,0.0,0.0
5.0,2020-04-12 15:55:27,2020-04-05 13:14:42,20.0,0.0,0.0
5.0,2020-04-12 15:51:25,2020-04-04 22:14:26,5.0,0.0,0.0
5.0,2020-04-12 14:26:24,2020-04-12 07:09:07,8.0,0.0,0.0
5.0,2020-04-12 12:29:46,2020-04-05 13:08:23,15.0,0.0,0.0
5.0,2020-04-12 09:03:48,2020-04-11 09:28:14,52.0,0.0,1.0
4.0,2020-04-11 21:00:09,2020-04-11 20:27:05,29.0,0.0,0.0
5.0,2020-04-11 20:54:56,2020-04-05 11:05:46,6.0,0.0,0.0
4.5,2020-04-11 20:42:07,2020-04-05 12:47:50,25.0,0.0,0.0
4.5,2020-04-11 19:52:59,2020-03-31 12:01:58,8.0,0.0,0.0
5.0,2020-04-11 19:02:06,2020-04-11 18:39:26,10.0,0.0,0.0
5.0,2020-04-11 18:03:37,2020-03-27 17:31:38,25.0,0.0,0.0
5.0,2020-04-11 15:28:47,2020-03-28 16:25:59,15.0,0.0,0.0
5.0,2020-04-11 15:16:07,2020-04-04 16:56:40,100.0,0.0,0.0
5.0,2020-04-11 13:45:09,2020-04-11 13:21:35,60.0,0.0,0.0
4.5,2020-04-11 10:50:09,2020-04-10 18:31:59,29.0,0.0,0.0
4.5,2020-04-11 09:56:14,2019-07-07 13:19:11,6.0,1.0,0.0
5.0,2020-04-11 09:05:05,2020-04-10 14:09:59,12.0,0.0,0.0
5.0,2020-04-11 08:00:23,2020-04-05 09:55:52,35.0,0.0,0.0
5.0,2020-04-11 07:28:58,2020-04-11 06:57:00,20.0,0.0,0.0
5.0,2020-04-11 06:05:59,2020-02-02 00:16:39,100.0,0.0,0.0
4.5,2020-04-10 23:43:16,2020-04-10 21:54:43,5.0,0.0,0.0
5.0,2020-04-10 14:05:04,2020-04-10 13:47:46,5.0,0.0,0.0
5.0,2020-04-10 11:48:59,2020-03-08 10:19:20,2.0,0.0,0.0
5.0,2020-04-10 09:09:15,2020-04-09 15:33:00,10.0,0.0,0.0
5.0,2020-04-10 00:50:32,2020-03-17 05:12:44,37.0,0.0,0.0
5.0,2020-04-09 23:44:46,2019-09-22 13:56:56,15.0,1.0,0.0
5.0,2020-04-09 22:30:01,2020-03-09 15:54:18,60.0,0.0,0.0
5.0,2020-04-09 21:45:18,2020-02-01 15:08:19,89.0,0.0,0.0
5.0,2020-04-09 21:05:34,2020-04-05 13:40:36,9.0,0.0,0.0
5.0,2020-04-09 20:45:47,2020-04-09 06:35:14,1.0,0.0,0.0
5.0,2020-04-09 19:32:12,2020-04-09 18:54:17,65.0,3.0,3.0
5.0,2020-04-09 18:00:42,2020-04-09 17:03:46,60.0,0.0,0.0
5.0,2020-04-09 14:33:15,2020-03-10 09:18:54,0.0,0.0,0.0
5.0,2020-04-09 12:26:22,2019-07-18 11:58:00,0.0,0.0,0.0
5.0,2020-04-09 12:15:35,2020-04-05 10:29:10,42.0,0.0,3.0
5.0,2020-04-09 11:13:05,2020-04-08 15:08:34,6.0,0.0,0.0
5.0,2020-04-09 09:57:59,2020-04-04 19:06:22,35.0,0.0,0.0
5.0,2020-04-09 09:41:18,2020-04-04 15:07:27,100.0,0.0,0.0
5.0,2020-04-09 08:53:58,2020-03-16 16:27:15,1.0,0.0,0.0
5.0,2020-04-09 00:11:30,2020-04-08 09:48:27,78.0,0.0,0.0
5.0,2020-04-08 22:35:28,2020-04-05 13:56:35,1.0,0.0,0.0
4.0,2020-04-08 13:35:55,2020-04-06 17:21:46,15.0,0.0,0.0
5.0,2020-04-08 12:55:02,2020-03-30 08:51:39,80.0,0.0,0.0
5.0,2020-04-08 09:05:31,2020-03-26 18:06:59,54.0,0.0,0.0
5.0,2020-04-08 08:19:28,2020-03-09 11:05:03,10.0,0.0,0.0
5.0,2020-04-08 07:43:35,2020-04-05 12:34:35,25.0,0.0,0.0
5.0,2020-04-08 06:00:26,2019-12-17 19:52:16,10.0,0.0,0.0
5.0,2020-04-08 01:05:48,2019-05-16 21:28:13,55.0,0.0,0.0
5.0,2020-04-07 22:10:49,2020-03-25 19:16:29,1.0,0.0,0.0
4.0,2020-04-07 19:36:56,2020-04-07 18:31:03,20.0,0.0,0.0
4.5,2020-04-07 18:53:37,2020-03-30 13:28:41,1.0,0.0,0.0
3.0,2020-04-07 18:32:11,2019-12-03 05:36:36,10.0,0.0,0.0
5.0,2020-04-07 17:16:14,2020-04-07 16:21:20,25.0,0.0,0.0
5.0,2020-04-07 16:16:39,2020-04-05 10:40:11,5.0,0.0,0.0
5.0,2020-04-07 15:11:08,2020-04-02 12:53:54,10.0,1.0,0.0
5.0,2020-04-07 14:23:51,2020-04-06 11:54:23,10.0,0.0,0.0
5.0,2020-04-07 13:00:27,2020-02-25 13:57:32,20.0,0.0,0.0
5.0,2020-04-07 11:43:11,2020-01-09 21:00:20,60.0,0.0,0.0
5.0,2020-04-07 11:29:18,2019-08-05 06:15:13,10.0,0.0,0.0
4.5,2020-04-07 11:01:31,2020-04-04 23:40:26,11.0,0.0,0.0
5.0,2020-04-07 07:14:38,2020-04-05 12:07:01,1.0,0.0,0.0
5.0,2020-04-07 06:02:24,2020-01-08 21:37:40,100.0,1.0,0.0
5.0,2020-04-07 02:37:44,2020-04-05 12:47:50,24.0,0.0,0.0
5.0,2020-04-06 23:13:45,2020-04-05 23:59:19,10.0,0.0,0.0
3.5,2020-04-06 22:47:30,2020-04-06 20:09:34,5.0,0.0,0.0
4.5,2020-04-06 22:27:07,2019-11-06 00:25:07,45.0,0.0,0.0
5.0,2020-04-06 21:53:47,2020-02-19 12:56:29,40.0,0.0,0.0
5.0,2020-04-06 21:46:22,2020-04-03 15:22:53,20.0,1.0,3.0
4.0,2020-04-06 20:50:03,2020-04-06 15:02:13,15.0,1.0,0.0
5.0,2020-04-06 20:26:14,2020-04-06 13:43:39,15.0,0.0,0.0
4.0,2020-04-06 19:24:41,2020-04-05 09:17:15,1.0,0.0,0.0
3.5,2020-04-06 18:39:52,2020-04-05 12:12:27,5.0,0.0,0.0
5.0,2020-04-06 17:53:17,2020-04-05 10:45:18,1.0,0.0,0.0
5.0,2020-04-06 17:50:54,2019-12-03 17:25:53,30.0,0.0,0.0
5.0,2020-04-06 17:42:04,2020-01-20 06:50:04,45.0,0.0,0.0
5.0,2020-04-06 15:30:17,2020-04-01 08:38:27,93.0,0.0,1.0
5.0,2020-04-06 14:45:00,2020-01-08 07:56:09,20.0,0.0,0.0
5.0,2020-04-06 12:43:43,2020-04-05 09:37:39,1.0,0.0,0.0
3.5,2020-04-06 12:24:50,2020-03-31 06:18:52,100.0,2.0,3.0
5.0,2020-04-06 11:20:26,2020-04-04 19:13:49,100.0,0.0,0.0
5.0,2020-04-06 11:19:54,2020-04-02 08:08:53,10.0,0.0,0.0
5.0,2020-04-06 10:56:30,2020-03-18 19:46:51,24.0,0.0,0.0
5.0,2020-04-06 10:45:08,2020-04-05 06:49:24,100.0,0.0,0.0
5.0,2020-04-06 06:11:56,2019-10-06 23:33:28,54.0,0.0,0.0
5.0,2020-04-05 23:38:01,2020-04-05 01:52:52,10.0,0.0,0.0
4.0,2020-04-05 23:27:57,2020-04-04 01:07:37,20.0,0.0,0.0
5.0,2020-04-05 21:41:34,2020-04-05 10:33:25,70.0,1.0,0.0
5.0,2020-04-05 21:41:09,2020-04-04 16:03:41,90.0,0.0,0.0
5.0,2020-04-05 20:11:17,2020-04-05 09:45:45,10.0,0.0,0.0
5.0,2020-04-05 18:43:27,2020-04-04 20:22:35,30.0,1.0,2.0
5.0,2020-04-05 18:34:07,2020-03-25 03:46:57,0.0,0.0,0.0
5.0,2020-04-05 18:21:58,2020-02-02 09:31:23,100.0,0.0,0.0
5.0,2020-04-05 17:57:38,2020-02-02 16:48:31,100.0,0.0,0.0
3.0,2020-04-05 17:12:15,2020-04-03 17:51:10,50.0,0.0,0.0
5.0,2020-04-05 16:59:05,2020-04-04 15:10:18,100.0,0.0,0.0
4.5,2020-04-05 16:56:34,2020-03-26 11:30:30,5.0,0.0,0.0
5.0,2020-04-05 16:50:48,2020-04-05 12:26:07,12.0,0.0,1.0
5.0,2020-04-05 16:50:35,2020-04-05 09:35:25,2.0,0.0,0.0
5.0,2020-04-05 16:30:54,2020-04-04 22:30:49,100.0,0.0,0.0
5.0,2020-04-05 16:08:56,2020-03-19 15:47:56,90.0,0.0,0.0
2.0,2020-04-05 15:24:21,2020-04-05 14:19:15,1.0,0.0,0.0
5.0,2020-04-05 15:19:54,2019-12-30 18:56:58,6.0,0.0,0.0
4.0,2020-04-05 14:38:35,2020-04-05 13:03:13,1.0,0.0,0.0
4.5,2020-04-05 14:38:26,2020-04-05 14:10:07,85.0,0.0,0.0
4.0,2020-04-05 14:33:17,2020-04-03 07:39:32,1.0,0.0,0.0
5.0,2020-04-05 12:02:47,2020-04-05 12:01:02,1.0,0.0,0.0
3.0,2020-04-05 11:49:40,2020-04-05 11:17:41,1.0,0.0,0.0
4.5,2020-04-05 11:45:05,2020-04-05 11:01:47,1.0,0.0,0.0
5.0,2020-04-05 11:40:46,2020-03-29 15:08:54,24.0,0.0,0.0
5.0,2020-04-05 10:30:05,2020-04-05 10:08:33,1.0,0.0,0.0
4.0,2020-04-05 10:24:21,2020-04-05 09:40:00,15.0,0.0,0.0
5.0,2020-04-05 10:23:38,2020-04-05 09:12:23,5.0,0.0,0.0
5.0,2020-04-05 09:11:25,2020-04-05 00:38:21,8.0,1.0,0.0
1.0,2020-04-05 08:28:46,2020-04-05 07:49:04,1.0,0.0,0.0
5.0,2020-04-05 05:02:04,2019-05-23 09:01:46,6.0,2.0,1.0
5.0,2020-04-05 03:08:58,2020-03-24 22:14:30,55.0,0.0,0.0
5.0,2020-04-04 23:04:10,2020-03-30 23:00:08,50.0,0.0,0.0
5.0,2020-04-04 23:01:44,2020-04-04 22:57:13,35.0,1.0,1.0
5.0,2020-04-04 22:32:25,2020-02-27 18:37:59,5.0,0.0,0.0
4.0,2020-04-04 21:57:08,2020-04-04 21:43:54,25.0,0.0,0.0
5.0,2020-04-04 21:49:27,2019-08-18 08:52:06,8.0,0.0,0.0
5.0,2020-04-04 19:48:13,2020-04-04 16:07:37,100.0,0.0,0.0
5.0,2020-04-04 19:10:03,2020-04-04 19:04:22,1.0,0.0,0.0
4.5,2020-04-04 18:58:54,2020-01-26 09:12:48,30.0,0.0,0.0
5.0,2020-04-04 18:27:22,2020-03-18 17:23:42,19.0,0.0,0.0
5.0,2020-04-04 16:12:40,2019-10-30 12:22:39,20.0,0.0,0.0
5.0,2020-04-04 16:09:07,2020-04-02 13:23:50,23.0,0.0,0.0
3.5,2020-04-04 15:05:57,2019-12-04 07:43:57,1.0,0.0,0.0
3.0,2020-04-04 14:44:48,2019-11-29 15:05:39,1.0,0.0,0.0
4.5,2020-04-04 14:31:16,2019-06-26 22:45:18,3.0,0.0,0.0
5.0,2020-04-04 14:28:03,2020-03-08 15:54:40,40.0,0.0,0.0
5.0,2020-04-04 14:27:25,2020-03-25 12:08:54,45.0,0.0,0.0
4.5,2020-04-04 10:58:42,2020-04-03 12:23:52,8.0,0.0,0.0
5.0,2020-04-03 18:55:18,2020-04-03 17:26:07,10.0,0.0,0.0
5.0,2020-04-03 18:05:05,2020-02-01 16:10:39,100.0,0.0,0.0
4.5,2020-04-03 17:16:21,2020-04-03 12:30:18,15.0,0.0,0.0
5.0,2020-04-03 13:54:23,2020-04-03 12:59:32,30.0,0.0,0.0
5.0,2020-04-03 13:32:52,2019-11-26 10:27:09,10.0,0.0,0.0
